CustomerID,CustomerName,gender,birthDate,contactNumber,Region,email,organization,taxCode,debt,retailerId,modifiedDate,createdDate
KH00908,Nguyen Van An,False,08-03-2004,84303446717,Hai Phong,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN8334,3998.1,44,01-01-2024,31-12-2022
KH00909,Nguyen Van An,True,01-01-1970,84111686480,Ho Chi Minh,nguyenvanan@example.com,Cong ty TNHH ABC,VN6980,382.78,40,01-01-2024,23-05-2023
KH00910,Tran Thi Bich Ngoc,False,09-01-1984,84513205513,Ha Noi,tranthibichngoc@example.com,Cong ty TNHH ABC,VN1613,9536.15,75,20-08-2024,10-11-2023
KH00911,Ngo Van Long,True,14-09-1984,84584681387,Ha Noi,ngovanlong@example.com,Cong ty TNHH ABC,VN5825,3665.6,12,01-01-2024,27-07-2023
KH00912,Ngo Van Long,True,01-01-1970,84629033493,Hai Phong,ngovanlong@example.com,Cong ty TNHH ABC,VN3420,6685.83,85,01-01-2024,11-09-2023
KH00913,Phan Thi Mai,False,01-01-1970,84370895726,Đa Nang,phanthimai@example.com,Cong ty TNHH ABC,VN4966,7704.74,2,14-02-2024,09-05-2023
KH00914,Le Minh Hoang,False,17-01-2002,84673126829,Hai Phong,leminhhoang@example.com,Cong ty TNHH ABC,VN4703,3751.35,87,01-01-2024,06-01-2023
KH00915,Ngo Van Long,False,01-01-1970,84849641020,Ho Chi Minh,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN6637,543.9,86,01-01-2024,31-07-2023
KH00916,Le Minh Hoang,False,10-01-1982,84728303576,Ho Chi Minh,leminhhoang@example.com,Tap đoan XYZ,VN7781,9639.08,57,18-06-2024,20-08-2023
KH00917,Ngo Van Long,False,01-01-1970,84935018946,Ho Chi Minh,ngovanlong@example.com,Tap đoan XYZ,VN5986,2590.98,70,16-04-2024,30-06-2023
KH00918,Hoang Van Tien,False,01-01-1970,84909398995,Can Tho,hoangvantien@example.com,Tap đoan XYZ,VN1537,4054.78,51,01-01-2024,25-01-2023
KH00919,Bui Thi Lan,False,02-09-2002,84377419506,Đa Nang,buithilan@example.com,Cong ty Co phan Tech Viet,VN3837,5053.7,81,01-04-2024,22-03-2023
KH00920,Bui Thi Lan,False,01-01-1970,84349628885,Ha Noi,buithilan@example.com,Cong ty Co phan Tech Viet,VN6007,8403.87,31,01-12-2024,31-03-2023
KH00921,Le Minh Hoang,True,22-11-1993,84959030124,Đa Nang,leminhhoang@example.com,Tap đoan XYZ,VN2961,52.17,65,30-11-2024,19-10-2023
KH00922,Huynh Thi Thu Ha,False,01-01-1970,84270296595,Ho Chi Minh,huynhthithuha@example.com,Cong ty TNHH ABC,VN6962,4743.63,29,01-01-2024,12-04-2023
KH00923,Ngo Van Long,True,01-01-1970,84649961823,Ha Noi,ngovanlong@example.com,Tap đoan XYZ,VN4940,3499.42,51,01-01-2024,30-03-2023
KH00924,Phan Thi Mai,False,13-07-2001,84427267779,Hai Phong,phanthimai@example.com,Doanh nghiep Hoa Binh,VN6397,633.21,17,01-01-2024,06-12-2023
KH00925,Huynh Thi Thu Ha,False,01-01-1970,84539651613,Đa Nang,huynhthithuha@example.com,Tap đoan XYZ,VN1075,9036.44,41,08-11-2024,24-05-2023
KH00926,Phan Thi Mai,True,19-08-1976,84404938746,Đa Nang,phanthimai@example.com,Cong ty TNHH ABC,VN6777,2504.45,72,22-01-2024,19-03-2023
KH00927,Cao Minh Tam,False,01-01-1970,84843235773,Can Tho,caominhtam@example.com,Cong ty Co phan Tech Viet,VN9298,7492.69,51,01-01-2024,10-04-2023
KH00928,Phan Thi Mai,False,16-11-1995,84474671685,Ho Chi Minh,phanthimai@example.com,Tap đoan XYZ,VN4076,7013.64,50,09-03-2024,05-01-2023
KH00929,Hoang Van Tien,False,01-01-1970,84980131381,Can Tho,hoangvantien@example.com,Cong ty TNHH ABC,VN3995,576.7,18,01-01-2024,13-03-2023
KH00930,Vu Minh Quan,False,01-01-1970,84484583263,Hai Phong,vuminhquan@example.com,Tap đoan XYZ,VN7177,3339.51,37,10-05-2024,17-12-2023
KH00931,Nguyen Van An,False,01-01-1970,84700298985,Can Tho,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN8993,4425.38,39,28-01-2024,09-12-2023
KH00932,Phan Thi Mai,True,28-09-1993,84981004351,Ho Chi Minh,phanthimai@example.com,Tap đoan XYZ,VN7322,7009.6,5,01-01-2024,25-03-2023
KH00933,Le Minh Hoang,True,01-01-1970,84109892006,Ho Chi Minh,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN7623,5361.25,79,23-03-2024,08-02-2023
KH00934,Ngo Van Long,False,01-01-1970,84821458949,Hai Phong,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN6956,5515.34,91,18-04-2024,18-06-2023
KH00935,Bui Thi Lan,True,20-08-1974,84911553412,Đa Nang,buithilan@example.com,Doanh nghiep Hoa Binh,VN8442,5976.82,38,05-02-2024,14-08-2023
KH00936,Phan Thi Mai,False,16-08-2000,84155342109,Đa Nang,phanthimai@example.com,Cong ty Co phan Tech Viet,VN6999,4435.37,16,19-07-2024,28-03-2023
KH00937,Tran Thi Bich Ngoc,True,01-01-1970,84316261304,Ha Noi,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN5201,9587.31,88,01-01-2024,09-12-2023
KH00938,Nguyen Van An,True,01-01-1970,84971881054,Can Tho,nguyenvanan@example.com,Tap đoan XYZ,VN3265,7923.66,18,01-01-2024,25-06-2023
KH00939,Phan Thi Mai,False,01-01-1970,84528952649,Ho Chi Minh,phanthimai@example.com,Doanh nghiep Hoa Binh,VN4740,2184.09,9,19-11-2024,29-08-2023
KH00940,Ly Thi Kim Chi,False,01-01-1970,84837054700,Đa Nang,lythikimchi@example.com,Tap đoan XYZ,VN5527,7536.8,34,01-01-2024,17-02-2023
KH00941,Nguyen Van An,True,24-10-1975,84180044774,Hai Phong,nguyenvanan@example.com,Cong ty TNHH ABC,VN7559,1012.62,51,08-01-2024,17-12-2023
KH00942,Vu Minh Quan,True,01-01-1970,84263746230,Ho Chi Minh,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN5596,3025.79,75,24-04-2024,16-10-2023
KH00943,Le Minh Hoang,True,01-01-1970,84100425628,Can Tho,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN9083,9923.73,45,27-03-2024,01-10-2023
KH00944,Đang Thi Hanh,False,01-01-1970,84644060980,Đa Nang,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN1396,1303.08,14,23-10-2024,02-04-2023
KH00945,Nguyen Van An,False,28-06-1981,84246929829,Can Tho,nguyenvanan@example.com,Tap đoan XYZ,VN5466,7616.68,62,10-06-2024,14-06-2023
KH00946,Tran Thi Bich Ngoc,True,27-12-1989,84450855897,Ho Chi Minh,tranthibichngoc@example.com,Tap đoan XYZ,VN3873,1793.46,57,01-01-2024,11-12-2023
KH00947,Đang Thi Hanh,True,01-01-1970,84306611397,Đa Nang,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN7882,7004.22,21,01-01-2024,30-06-2023
KH00948,Nguyen Van An,False,22-06-1999,84671828619,Hai Phong,nguyenvanan@example.com,Tap đoan XYZ,VN7975,9641.93,81,18-10-2024,07-07-2023
KH00949,Ngo Van Long,True,14-05-1993,84937491743,Hai Phong,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN7988,794.02,94,10-05-2024,31-12-2022
KH00950,Đang Thi Hanh,True,30-11-1975,84300177981,Ho Chi Minh,đangthihanh@example.com,Cong ty TNHH ABC,VN1395,6343.23,63,01-01-2024,21-02-2023
KH00951,Ly Thi Kim Chi,True,01-01-1970,84564048129,Đa Nang,lythikimchi@example.com,Cong ty TNHH ABC,VN7563,684.35,60,01-01-2024,07-09-2023
KH00952,Đo Hoang Anh,False,01-01-1970,84705075633,Ho Chi Minh,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN6795,621.49,30,10-12-2024,23-10-2023
KH00953,Pham Thi Thanh Huong,False,01-01-1970,84545265058,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN7003,5477.22,81,01-01-2024,20-05-2023
KH00954,Le Minh Hoang,False,14-09-1975,84133003404,Ha Noi,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN1004,6037.12,40,26-02-2024,24-07-2023
KH00955,Phan Thi Mai,True,01-01-1970,84140518277,Hai Phong,phanthimai@example.com,Doanh nghiep Hoa Binh,VN6270,3101.14,52,01-01-2024,03-06-2023
KH00956,Bui Thi Lan,False,01-01-1970,84169649488,Ha Noi,buithilan@example.com,Tap đoan XYZ,VN7662,8779.3,48,01-01-2024,20-12-2023
KH00957,Cao Minh Tam,False,29-06-1978,84597856712,Đa Nang,caominhtam@example.com,Doanh nghiep Hoa Binh,VN2104,5834.41,90,01-01-2024,05-09-2023
KH00958,Đang Thi Hanh,False,11-05-1992,84950728293,Đa Nang,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN3317,454.77,63,09-08-2024,15-02-2023
KH00959,Vu Minh Quan,False,04-08-1970,84661144365,Hai Phong,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN3263,7943.17,58,28-11-2024,29-10-2023
KH00960,Đang Thi Hanh,False,06-02-1988,84868871114,Hai Phong,đangthihanh@example.com,Cong ty TNHH ABC,VN6776,3315.59,53,01-01-2024,11-02-2023
KH00961,Đo Hoang Anh,False,24-01-1976,84988648108,Can Tho,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN4810,7198.94,6,01-01-2024,17-05-2023
KH00962,Hoang Van Tien,False,01-01-1970,84441398645,Can Tho,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN9649,2959.0,71,01-01-2024,02-09-2023
KH00963,Le Minh Hoang,False,01-01-1970,84685228482,Hai Phong,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN1623,1020.2,8,14-10-2024,15-09-2023
KH00964,Huynh Thi Thu Ha,True,26-01-1971,84469352573,Ha Noi,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN8902,2487.32,6,17-10-2024,30-06-2023
KH00965,Ly Thi Kim Chi,False,01-01-1970,84912491553,Can Tho,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN2334,9131.73,6,01-01-2024,02-10-2023
KH00966,Bui Thi Lan,False,01-01-1970,84572797742,Ha Noi,buithilan@example.com,Cong ty Co phan Tech Viet,VN9793,6928.5,59,01-01-2024,08-11-2023
KH00967,Tran Thi Bich Ngoc,False,20-02-1984,84250220516,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN2865,8102.28,28,01-01-2024,09-07-2023
KH00968,Nguyen Van An,True,25-12-1980,84968191959,Can Tho,nguyenvanan@example.com,Cong ty TNHH ABC,VN5806,5390.53,18,01-01-2024,08-03-2023
KH00969,Bui Thi Lan,False,01-01-1970,84610125005,Đa Nang,buithilan@example.com,Tap đoan XYZ,VN7237,9052.14,95,01-01-2024,29-03-2023
KH00970,Bui Thi Lan,False,25-03-1989,84460299349,Ha Noi,buithilan@example.com,Doanh nghiep Hoa Binh,VN8063,8627.12,98,30-01-2024,04-06-2023
KH00971,Tran Thi Bich Ngoc,False,22-10-1974,84518923315,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN3030,4921.01,84,03-01-2024,05-03-2023
KH00972,Cao Minh Tam,False,17-06-1984,84303632910,Hai Phong,caominhtam@example.com,Cong ty TNHH ABC,VN3305,9791.73,88,01-01-2024,25-09-2023
KH00973,Đo Hoang Anh,True,01-01-1970,84596083537,Ho Chi Minh,đohoanganh@example.com,Cong ty TNHH ABC,VN5072,5911.78,73,15-01-2024,28-07-2023
KH00974,Nguyen Van An,True,29-10-1977,84538054354,Hai Phong,nguyenvanan@example.com,Tap đoan XYZ,VN3964,2701.89,13,01-01-2024,07-11-2023
KH00975,Hoang Van Tien,True,20-11-1986,84807114671,Can Tho,hoangvantien@example.com,Tap đoan XYZ,VN1211,3268.1,80,01-01-2024,16-08-2023
KH00976,Phan Thi Mai,False,01-01-1970,84745914697,Can Tho,phanthimai@example.com,Cong ty Co phan Tech Viet,VN6740,5078.61,60,01-01-2024,17-01-2023
KH00977,Nguyen Van An,True,04-08-1992,84151355170,Ho Chi Minh,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN6287,287.76,66,01-06-2024,21-10-2023
KH00978,Tran Thi Bich Ngoc,True,05-02-1986,84154462525,Ho Chi Minh,tranthibichngoc@example.com,Cong ty TNHH ABC,VN1664,6356.63,42,01-01-2024,30-11-2023
KH00979,Đang Thi Hanh,False,15-01-1971,84151722501,Ha Noi,đangthihanh@example.com,Cong ty TNHH ABC,VN5843,2330.08,95,01-01-2024,06-04-2023
KH00980,Đang Thi Hanh,True,01-01-1970,84727415417,Can Tho,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN5662,1364.54,89,16-01-2024,22-04-2023
KH00981,Ngo Van Long,False,08-10-1979,84783089190,Đa Nang,ngovanlong@example.com,Tap đoan XYZ,VN5454,4475.55,26,12-05-2024,02-07-2023
KH00982,Bui Thi Lan,True,07-09-1988,84358746788,Đa Nang,buithilan@example.com,Cong ty TNHH ABC,VN7216,8316.89,89,02-09-2024,06-07-2023
KH00983,Bui Thi Lan,True,29-12-1988,84672744035,Hai Phong,buithilan@example.com,Doanh nghiep Hoa Binh,VN3463,4061.07,14,08-06-2024,11-01-2023
KH00984,Đang Thi Hanh,False,13-11-1985,84486604585,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN5699,2813.4,52,01-01-2024,06-02-2023
KH00985,Le Minh Hoang,True,22-12-1986,84894913410,Ha Noi,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN8713,2585.94,13,01-01-2024,26-09-2023
KH00986,Phan Thi Mai,False,01-03-1973,84274486022,Ho Chi Minh,phanthimai@example.com,Cong ty TNHH ABC,VN3123,1906.76,53,17-12-2024,26-04-2023
KH00987,Huynh Thi Thu Ha,True,15-01-1996,84454292230,Can Tho,huynhthithuha@example.com,Tap đoan XYZ,VN9510,5261.29,88,07-11-2024,11-08-2023
KH00988,Ngo Van Long,False,14-09-1971,84251530493,Ho Chi Minh,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN4254,578.89,82,01-01-2024,04-05-2023
KH00989,Nguyen Van An,False,01-01-1970,84329994649,Ha Noi,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN1907,6967.87,61,01-04-2024,24-12-2022
KH00990,Vu Minh Quan,False,01-01-1970,84268652331,Ho Chi Minh,vuminhquan@example.com,Cong ty TNHH ABC,VN6857,466.1,86,01-01-2024,18-11-2023
KH00991,Hoang Van Tien,False,01-01-1970,84601191190,Đa Nang,hoangvantien@example.com,Tap đoan XYZ,VN3652,6218.25,31,01-01-2024,07-06-2023
KH00992,Đang Thi Hanh,False,27-03-1973,84110674196,Ho Chi Minh,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN5450,1329.56,69,01-01-2024,11-02-2023
KH00993,Nguyen Van An,True,27-11-1994,84142775479,Ha Noi,nguyenvanan@example.com,Tap đoan XYZ,VN9650,3969.3,96,01-01-2024,15-07-2023
KH00994,Đo Hoang Anh,True,01-01-1970,84216859591,Can Tho,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN7022,3501.34,80,21-10-2024,03-08-2023
KH00995,Ngo Van Long,True,07-08-1978,84511692294,Ho Chi Minh,ngovanlong@example.com,Cong ty TNHH ABC,VN2445,4496.29,64,01-01-2024,05-05-2023
KH00996,Bui Thi Lan,True,19-08-1990,84656608592,Hai Phong,buithilan@example.com,Cong ty Co phan Tech Viet,VN1045,2086.09,20,19-12-2024,16-05-2023
KH00997,Vu Minh Quan,False,01-01-1970,84149720903,Hai Phong,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN1165,8550.96,41,24-05-2024,03-05-2023
KH00998,Bui Thi Lan,True,01-01-1970,84675541669,Ho Chi Minh,buithilan@example.com,Tap đoan XYZ,VN4423,2057.19,2,01-01-2024,28-05-2023
KH00999,Hoang Van Tien,False,17-11-1971,84581311165,Đa Nang,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN3103,1284.37,12,01-01-2024,11-09-2023
KH01000,Vu Minh Quan,False,16-03-1987,84545481639,Ha Noi,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN6008,2156.79,29,01-01-2024,24-03-2023
KH01001,Tran Thi Bich Ngoc,True,01-01-1970,84560090282,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN7679,7712.1,35,17-05-2024,24-07-2023
KH01002,Vu Minh Quan,False,14-07-1972,84128459565,Ha Noi,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN2660,3090.78,75,02-10-2024,03-05-2023
KH01003,Hoang Van Tien,True,01-01-1970,84581936488,Ho Chi Minh,hoangvantien@example.com,Cong ty TNHH ABC,VN8597,8872.97,58,19-11-2024,27-05-2023
KH01004,Vu Minh Quan,False,20-06-1984,84888878492,Can Tho,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN7561,2069.27,25,01-01-2024,12-08-2023
KH01005,Phan Thi Mai,False,11-05-2000,84101997299,Ho Chi Minh,phanthimai@example.com,Doanh nghiep Hoa Binh,VN4236,4177.66,66,08-10-2024,07-01-2023
KH01006,Huynh Thi Thu Ha,False,29-07-1980,84997590165,Hai Phong,huynhthithuha@example.com,Tap đoan XYZ,VN7421,9784.32,40,01-05-2024,02-04-2023
KH01007,Đo Hoang Anh,True,02-05-1984,84118090114,Ho Chi Minh,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN7391,8301.6,46,17-11-2024,14-05-2023
KH01008,Pham Thi Thanh Huong,True,04-03-1993,84327607277,Can Tho,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN9161,7103.6,49,10-06-2024,29-06-2023
KH01009,Le Minh Hoang,False,09-04-1997,84925158773,Đa Nang,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN7558,5680.13,61,25-05-2024,09-02-2023
KH01010,Cao Minh Tam,False,29-11-1986,84604302710,Ho Chi Minh,caominhtam@example.com,Doanh nghiep Hoa Binh,VN5213,7574.77,73,12-10-2024,04-12-2023
KH01011,Vu Minh Quan,False,01-01-1970,84668234329,Hai Phong,vuminhquan@example.com,Cong ty TNHH ABC,VN1766,4546.89,37,26-02-2024,07-06-2023
KH01012,Le Minh Hoang,False,08-11-1977,84631359757,Ha Noi,leminhhoang@example.com,Cong ty TNHH ABC,VN1913,452.0,77,14-08-2024,10-04-2023
KH01013,Đang Thi Hanh,True,01-01-1970,84793731808,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN8897,9003.98,30,01-01-2024,03-11-2023
KH01014,Huynh Thi Thu Ha,True,01-01-1970,84465786103,Đa Nang,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN6521,8451.77,93,28-06-2024,29-10-2023
KH01015,Pham Thi Thanh Huong,False,01-01-1970,84995097579,Can Tho,phamthithanhhuong@example.com,Tap đoan XYZ,VN1373,6338.87,50,01-01-2024,18-07-2023
KH01016,Vu Minh Quan,True,28-08-1986,84944227035,Đa Nang,vuminhquan@example.com,Cong ty TNHH ABC,VN7765,8801.51,21,21-03-2024,30-03-2023
KH01017,Phan Thi Mai,True,01-01-1970,84980903837,Ho Chi Minh,phanthimai@example.com,Doanh nghiep Hoa Binh,VN7441,1680.95,60,01-01-2024,21-10-2023
KH01018,Tran Thi Bich Ngoc,True,04-06-1975,84846300476,Hai Phong,tranthibichngoc@example.com,Tap đoan XYZ,VN1451,7371.15,16,01-01-2024,06-09-2023
KH01019,Tran Thi Bich Ngoc,False,26-06-1990,84666455345,Ho Chi Minh,tranthibichngoc@example.com,Tap đoan XYZ,VN2254,5356.12,95,01-01-2024,07-01-2023
KH01020,Tran Thi Bich Ngoc,True,15-07-2001,84279251260,Ha Noi,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN4722,698.5,98,15-06-2024,15-04-2023
KH01021,Ngo Van Long,True,22-10-1989,84133726025,Ho Chi Minh,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN1298,4943.5,15,18-08-2024,24-06-2023
KH01022,Đo Hoang Anh,False,01-01-1970,84170328709,Hai Phong,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN8350,9203.29,37,17-07-2024,26-03-2023
KH01023,Ngo Van Long,True,31-03-1989,84830292361,Đa Nang,ngovanlong@example.com,Tap đoan XYZ,VN3020,4759.14,8,22-09-2024,02-10-2023
KH01024,Tran Thi Bich Ngoc,True,26-04-2004,84591748403,Ho Chi Minh,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN9000,9015.51,54,01-01-2024,13-04-2023
KH01025,Huynh Thi Thu Ha,False,31-08-1996,84260273332,Ha Noi,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN6297,6548.57,35,01-01-2024,30-07-2023
KH01026,Đang Thi Hanh,False,01-01-1970,84239840792,Hai Phong,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN1753,6176.57,80,15-07-2024,18-06-2023
KH01027,Bui Thi Lan,True,20-09-1970,84305727384,Ha Noi,buithilan@example.com,Cong ty TNHH ABC,VN5742,9048.97,90,01-01-2024,13-10-2023
KH01028,Hoang Van Tien,False,01-01-1970,84747871521,Đa Nang,hoangvantien@example.com,Cong ty TNHH ABC,VN7095,7154.9,8,01-01-2024,11-02-2023
KH01029,Vu Minh Quan,True,01-01-1970,84399180572,Ha Noi,vuminhquan@example.com,Cong ty TNHH ABC,VN5651,5643.89,15,01-01-2024,25-07-2023
KH01030,Cao Minh Tam,False,01-01-1970,84960636036,Can Tho,caominhtam@example.com,Doanh nghiep Hoa Binh,VN5477,3125.3,89,01-01-2024,27-03-2023
KH01031,Ly Thi Kim Chi,False,29-07-1987,84520847556,Đa Nang,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN3584,5389.88,72,17-02-2024,06-11-2023
KH01032,Nguyen Van An,False,20-09-2001,84932883269,Ha Noi,nguyenvanan@example.com,Tap đoan XYZ,VN2715,1491.02,51,26-05-2024,02-10-2023
KH01033,Phan Thi Mai,False,13-02-1999,84750630436,Ho Chi Minh,phanthimai@example.com,Tap đoan XYZ,VN5578,1117.84,30,27-02-2024,12-08-2023
KH01034,Cao Minh Tam,False,01-01-1970,84727082550,Ha Noi,caominhtam@example.com,Doanh nghiep Hoa Binh,VN1984,742.38,87,20-06-2024,13-05-2023
KH01035,Pham Thi Thanh Huong,False,27-03-1997,84727021797,Ha Noi,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN4691,7596.62,30,01-01-2024,14-01-2023
KH01036,Huynh Thi Thu Ha,False,05-08-1983,84849027780,Đa Nang,huynhthithuha@example.com,Tap đoan XYZ,VN6710,7056.66,28,15-11-2024,01-10-2023
KH01037,Hoang Van Tien,False,01-01-1970,84644028175,Hai Phong,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN2683,5276.34,87,28-03-2024,27-10-2023
KH01038,Cao Minh Tam,True,01-01-1970,84951370039,Ha Noi,caominhtam@example.com,Doanh nghiep Hoa Binh,VN2999,1040.35,85,01-01-2024,28-12-2022
KH01039,Pham Thi Thanh Huong,False,01-01-1970,84572045600,Ha Noi,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN7135,5572.1,50,01-01-2024,24-01-2023
KH01040,Ly Thi Kim Chi,False,15-07-2001,84257130091,Ha Noi,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN7324,3235.58,89,15-10-2024,22-01-2023
KH01041,Huynh Thi Thu Ha,True,23-03-2001,84588925932,Hai Phong,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN5917,9077.26,100,21-02-2024,10-06-2023
KH01042,Le Minh Hoang,False,01-01-1970,84123262844,Can Tho,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN2924,9952.41,43,01-01-2024,10-09-2023
KH01043,Ly Thi Kim Chi,True,01-01-1970,84163960393,Ho Chi Minh,lythikimchi@example.com,Tap đoan XYZ,VN5539,1267.8,55,01-01-2024,29-07-2023
KH01044,Đang Thi Hanh,True,01-01-1970,84576801330,Ho Chi Minh,đangthihanh@example.com,Cong ty TNHH ABC,VN8343,3402.91,4,01-01-2024,25-03-2023
KH01045,Bui Thi Lan,True,01-01-1970,84801755756,Ha Noi,buithilan@example.com,Doanh nghiep Hoa Binh,VN5947,5998.27,42,18-09-2024,29-09-2023
KH01046,Hoang Van Tien,False,01-01-1970,84809010655,Ho Chi Minh,hoangvantien@example.com,Tap đoan XYZ,VN9321,3549.68,74,01-01-2024,25-07-2023
KH01047,Nguyen Van An,False,01-01-1970,84563998975,Đa Nang,nguyenvanan@example.com,Cong ty TNHH ABC,VN7580,1438.09,33,01-01-2024,18-12-2023
KH01048,Nguyen Van An,True,24-08-1983,84520575355,Hai Phong,nguyenvanan@example.com,Cong ty TNHH ABC,VN9284,6279.21,40,09-07-2024,10-01-2023
KH01049,Bui Thi Lan,False,18-01-2002,84802650406,Đa Nang,buithilan@example.com,Cong ty TNHH ABC,VN9507,3579.79,78,25-11-2024,05-11-2023
KH01050,Nguyen Van An,False,01-01-1970,84218641798,Can Tho,nguyenvanan@example.com,Cong ty TNHH ABC,VN6807,9138.94,31,01-01-2024,08-10-2023
KH01051,Đo Hoang Anh,False,22-09-1970,84514834528,Đa Nang,đohoanganh@example.com,Tap đoan XYZ,VN7907,1906.52,84,27-07-2024,10-11-2023
KH01052,Le Minh Hoang,True,01-01-1970,84398484730,Ha Noi,leminhhoang@example.com,Cong ty TNHH ABC,VN7217,6056.42,91,01-01-2024,15-07-2023
KH01053,Đo Hoang Anh,False,04-05-1980,84426264464,Ho Chi Minh,đohoanganh@example.com,Tap đoan XYZ,VN3231,7127.83,10,30-04-2024,30-12-2022
KH01054,Bui Thi Lan,False,11-05-1979,84800225597,Ha Noi,buithilan@example.com,Cong ty Co phan Tech Viet,VN4302,8374.76,72,22-05-2024,18-05-2023
KH01055,Vu Minh Quan,False,01-01-1970,84232348853,Đa Nang,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN9853,1715.35,87,01-01-2024,09-08-2023
KH01056,Huynh Thi Thu Ha,True,08-05-1999,84169830167,Ho Chi Minh,huynhthithuha@example.com,Cong ty TNHH ABC,VN7384,6632.54,92,03-06-2024,10-09-2023
KH01057,Ly Thi Kim Chi,True,01-01-1970,84654640986,Ho Chi Minh,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN5664,2261.02,87,01-01-2024,07-05-2023
KH01058,Phan Thi Mai,True,23-03-1992,84351657925,Ho Chi Minh,phanthimai@example.com,Cong ty TNHH ABC,VN9966,8343.79,3,24-10-2024,30-05-2023
KH01059,Hoang Van Tien,True,01-01-1970,84245068402,Ho Chi Minh,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN8765,1383.6,47,28-04-2024,19-04-2023
KH01060,Tran Thi Bich Ngoc,True,05-03-1989,84399715607,Ho Chi Minh,tranthibichngoc@example.com,Cong ty TNHH ABC,VN6744,7667.93,77,17-07-2024,08-10-2023
KH01061,Nguyen Van An,True,01-01-1970,84948254129,Ha Noi,nguyenvanan@example.com,Cong ty TNHH ABC,VN3176,5979.3,43,01-01-2024,12-05-2023
KH01062,Pham Thi Thanh Huong,False,21-07-2003,84235558324,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN8668,7397.94,93,01-01-2024,05-05-2023
KH01063,Hoang Van Tien,True,23-05-1981,84622614245,Đa Nang,hoangvantien@example.com,Tap đoan XYZ,VN4280,9277.29,8,24-09-2024,17-11-2023
